Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
A - 8143,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dušnionių girininkija,741,17b,1.6,0,0,0,Atvejinis kirtimas,2017-02-02,2017-12-31
A - 8143,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dušnionių girininkija,741,18a,1.1,0,0,0,Plynas kirtimas,2017-02-02,2017-12-31
A - 8143,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dušnionių girininkija,741,18b,0.5,0,0,0,Atvejinis kirtimas,2017-02-02,2017-12-31
A - 8143,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dušnionių girininkija,741,1a,1.7,0,0,0,Plynas kirtimas,2017-02-02,2017-12-31
A - 8143,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dušnionių girininkija,741,20,0.3,0,0,0,Atvejinis kirtimas,2017-02-02,2017-12-31
A - 8143,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dušnionių girininkija,741,5,0.8,0,0,0,Plynas kirtimas,2017-02-02,2017-12-31
A - 8143,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dušnionių girininkija,741,6,1.1,0,0,0,Plynas kirtimas,2017-02-02,2017-12-31
A - 8143,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dušnionių girininkija,741,9,0.1,0,0,0,Plynas kirtimas,2017-02-02,2017-12-31
A - 8143,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dušnionių girininkija,747,5,1.5,0,0,0,Atvejinis kirtimas,2017-02-02,2017-12-31
A - 8146,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dušnionių girininkija,734,7,0.5,0,0,0,Plynas kirtimas,2017-02-15,2017-12-31
A - 11552,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,40,11,3.5,0,0,0,Plynas kirtimas,2017-05-11,2017-12-31
A - 11552,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,40,13a,0.6,0,0,0,Plynas kirtimas,2017-05-11,2017-12-31
A - 11558,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,717,11a,0.7,0,0,0,Plynas kirtimas,2017-06-26,2017-12-31
A - 11558,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,717,17a,2.8,0,0,0,Plynas kirtimas,2017-06-26,2017-12-31
A - 11561,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,10,10a,2.3,0,0,0,Atvejinis kirtimas,2017-08-11,2017-12-31
A - 11567,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,37,8,3.3,0,0,0,Atvejinis kirtimas,2017-10-05,2017-12-31
A - 11571,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,30,11a,4.8,0,0,0,Atvejinis kirtimas,2017-10-19,2017-12-31
A - 32306,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,366,"46g,52b,52c,52d,52f",1.5,3338,0008,0087,Plynas kirtimas,2017-01-24,2017-12-31
A - 32307,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,366,52h,0.1,3338,0008,0085,Plynas kirtimas,2017-01-24,2017-12-31
A - 32307,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,366,54a,0.1,3338,0008,0085,Plynas kirtimas,2017-01-24,2017-12-31
A - 32307,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,366,54c,0.3,3338,0008,0085,Plynas kirtimas,2017-01-24,2017-12-31
A - 32319,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,133,37,0.3,3368,0005,0299,Plynas kirtimas,2017-02-14,2017-12-31
A - 32322,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,148,16,0.4,3373,0003,0136,Plynas kirtimas,2017-02-17,2017-12-31
A - 32323,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,366,"75a,75b,75c,76a,76b",2.0,3338,0008,0079,Plynas kirtimas,2017-02-17,2017-12-31
A - 32332,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,140,28,0.2,3373,0009,0483,Plynas sanitarinis kirtimas (PN),2017-03-03,2017-12-31
A - 32344,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,123,30,1.5,3368,0009,0064,Plynas kirtimas,2017-04-06,2017-12-31
A - 32347,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,8,23,0.6,3353,0008,0180,Plynas kirtimas,2017-04-10,2017-12-31
A - 32351,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,135,23,0.4,3368,0010,0093,Plynas kirtimas,2017-04-14,2017-12-31
A - 32351,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,135,25,0.2,3368,0010,0093,Einamasis kirtimas,2017-04-14,2017-12-31
A - 32351,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,135,27,0.4,3368,0010,0093,Einamasis kirtimas,2017-04-14,2017-12-31
A - 32351,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,135,28,1.8,3368,0010,0093,Plynas kirtimas,2017-04-14,2017-12-31
A - 32365,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,352,12-14,0.8,3353,0006,0153,Plynas sanitarinis kirtimas (TN),2017-06-27,2017-12-31
A - 32370,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,364,"6a,6b",1.0,3338,0001,0169,Plynas kirtimas,2017-07-07,2017-12-31
A - 32375,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,352,3,0.2,3353,0006,0103,Plynas kirtimas,2017-07-21,2017-12-31
A - 32376,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,352,14,1.2,3353,0006,0009,Plynas kirtimas,2017-07-21,2017-12-31
A - 32376,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,352,3,0.4,3353,0006,0009,Plynas kirtimas,2017-07-21,2017-12-31
A - 32382,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,703,4,0.1,3350,0002,0193,Valksmos einam.k.,2017-08-25,2017-12-31
A - 32382,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,703,4,0.6,3350,0002,0193,Einamasis kirtimas,2017-08-25,2017-12-31
A - 32382,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,703,"7,8",0.3,3350,0002,0193,Plynas kirtimas,2017-08-25,2017-12-31
A - 32384,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,365,"65a,67a",0.8,3338,0008,0466,Plynas kirtimas,2017-09-01,2017-12-31
A - 32386,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,119,57,0.3,3350,0002,0256,Plynas kirtimas,2017-09-19,2017-12-31
A - 32386,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,119,58,0.4,3350,0002,0256,Plynas kirtimas,2017-09-19,2017-12-31
A - 32388,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,122,5b,0.6,3368,0008,0251,Miško lydimo kirtimas (PN),2017-09-27,2017-12-31
A - 32391,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,122,5a,0.1,3368,0008,0004,Miško lydimo kirtimas (PN),2017-09-29,2017-12-31
A - 32392,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,716,4a,0.8,3368,0001,0139,Plynas kirtimas,2017-10-06,2017-12-31
A - 32392,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,716,4e,0.6,3368,0001,0139,Plynas kirtimas,2017-10-06,2017-12-31
A - 32392,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,716,4f,0.2,3368,0001,0139,Einamasis kirtimas,2017-10-06,2017-12-31
A - 32392,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,716,4h,0.3,3368,0001,0139,Atvejinis kirtimas,2017-10-06,2017-12-31
A - 32392,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,716,5,0.2,3368,0001,0139,Einamasis kirtimas,2017-10-06,2017-12-31
A - 37957,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,365,70,0.5,3338,0008,0187,Atvejinis kirtimas,2017-11-17,2017-12-31
A - 37958,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Dzirmiškių girininkija,708,"2,3,11",1.5,3350,0002,0022,Plynas kirtimas,2017-11-20,2017-12-31
A - 8132,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,10,3,0.3,0,0,0,Atvejinis kirtimas,2017-01-02,2017-12-31
A - 8132,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,28,6,4.9,0,0,0,Atvejinis kirtimas,2017-01-02,2017-12-31
A - 8132,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,49,11,2.6,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 8132,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,49,12a,0.1,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 8132,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,49,15a,0.8,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 8132,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,49,18a,2.2,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 8132,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,7,10,2.1,0,0,0,Atvejinis kirtimas,2017-01-02,2017-12-31
A - 8147,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,25,2a,1.5,0,0,0,Atvejinis kirtimas,2017-02-21,2017-12-31
A - 8147,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,25,5a,1.3,0,0,0,Atvejinis kirtimas,2017-02-21,2017-12-31
A - 8147,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Dzirmiškių girininkija,25,6a,0.7,0,0,0,Atvejinis kirtimas,2017-02-21,2017-12-31
A - 11551,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,35,13,1.7,0,0,0,Plynas kirtimas,2017-05-11,2017-12-31
A - 11551,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,35,14,0.5,0,0,0,Plynas kirtimas,2017-05-11,2017-12-31
A - 11551,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,35,15,1.5,0,0,0,Plynas kirtimas,2017-05-11,2017-12-31
A - 11551,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,35,4,0.5,0,0,0,Plynas kirtimas,2017-05-11,2017-12-31
A - 11551,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,35,8,0.6,0,0,0,Plynas kirtimas,2017-05-11,2017-12-31
A - 11556,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,710,10,0.5,0,0,0,Plynas kirtimas,2017-06-22,2017-12-31
A - 11556,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,710,11,1.6,0,0,0,Atrankinis kirtimas,2017-06-22,2017-12-31
A - 11556,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,716,8,1.3,0,0,0,Atvejinis kirtimas,2017-06-22,2017-12-31
A - 11556,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,720,3b,0.2,0,0,0,Plynas kirtimas,2017-06-22,2017-12-31
A - 11556,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,720,3c,0.7,0,0,0,Plynas kirtimas,2017-06-22,2017-12-31
A - 11556,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,721,14,0.7,0,0,0,Plynas kirtimas,2017-06-22,2017-12-31
A - 11559,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,18,2,1.1,0,0,0,Plynas kirtimas,2017-07-19,2017-12-31
A - 11559,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,18,3,1.3,0,0,0,Plynas kirtimas,2017-07-19,2017-12-31
A - 11559,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,24,2,0.7,0,0,0,Plynas kirtimas,2017-07-19,2017-12-31
A - 11565,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,33,13,0.2,0,0,0,Plynas kirtimas,2017-08-31,2017-12-31
A - 11565,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,33,6,0.8,0,0,0,Plynas kirtimas,2017-08-31,2017-12-31
A - 11573,Alytaus,Alytaus rajono kontroliuojama teritorija,valstybinė,Alytaus miškų urėdija,Kalesnykų girininkija,1,13,1.3,0,0,0,Plynas kirtimas,2017-11-24,2017-12-31
A - 32317,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,726,"7a,7b",1.4,3335,0001,0291,Plynas kirtimas,2017-02-10,2017-12-31
A - 32326,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,327,13,0.2,3373,0011,0019,Plynas sanitarinis kirtimas (PN),2017-02-21,2017-12-31
A - 32326,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,327,29,0.2,3373,0011,0019,Plynas sanitarinis kirtimas (PN),2017-02-21,2017-12-31
A - 32327,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,185,30,1.9,3308,0001,0061,Plynas kirtimas,2017-02-24,2017-12-31
A - 32327,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,185,45a,0.2,3308,0001,0061,Plynas kirtimas,2017-02-24,2017-12-31
A - 32327,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,185,46,0.2,3308,0001,0061,Plynas kirtimas,2017-02-24,2017-12-31
A - 32327,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,185,47,1.3,3308,0001,0061,Rekonstrukcinis kirtimas,2017-02-24,2017-12-31
A - 32327,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,185,68,0.1,3308,0001,0061,Plynas kirtimas,2017-02-24,2017-12-31
A - 32328,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,327,13,0.2,3373,0011,0133,Plynas sanitarinis kirtimas (PN),2017-02-24,2017-12-31
A - 32346,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,330,"15,22,22a,23",3.0,3347,0002,0124,Plynas kirtimas,2017-04-07,2017-12-31
A - 32346,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,330,25a,0.4,3347,0002,0124,Einamasis kirtimas,2017-04-07,2017-12-31
A - 32353,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,330,11a,0.3,3347,0002,0192,Plynas kirtimas,2017-05-02,2017-12-31
A - 32353,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,330,"14a,16,16a,16b,16c",1.7,3347,0002,0192,Plynas kirtimas,2017-05-02,2017-12-31
A - 32353,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,330,17a,0.2,3347,0002,0192,Plynas kirtimas,2017-05-02,2017-12-31
A - 32353,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,330,32a,0.2,3347,0002,0192,Plynas kirtimas,2017-05-02,2017-12-31
A - 32353,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,330,6,0.5,3347,0002,0192,Plynas kirtimas,2017-05-02,2017-12-31
A - 32366,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,301,25,0.1,3313,0003,0111,Einamasis kirtimas,2017-06-30,2017-12-31
A - 32366,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,301,26,0.4,3313,0003,0111,Einamasis kirtimas,2017-06-30,2017-12-31
A - 32366,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,301,26a,0.3,3313,0003,0111,Plynas sanitarinis kirtimas (TN),2017-06-30,2017-12-31
A - 32366,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,301,26b,0.3,3313,0003,0111,Plynas sanitarinis kirtimas (TN),2017-06-30,2017-12-31
A - 32366,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,301,43,0.1,3313,0003,0111,Valksmos einam.k.,2017-06-30,2017-12-31
A - 32366,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,301,43,1.3,3313,0003,0111,Einamasis kirtimas,2017-06-30,2017-12-31
A - 32366,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,301,44,0.9,3313,0003,0111,Einamasis kirtimas,2017-06-30,2017-12-31
A - 32366,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,301,48,0.8,3313,0003,0111,Einamasis kirtimas,2017-06-30,2017-12-31
A - 32367,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,212,11,0.3,3335,0002,0124,Plynas kirtimas,2017-06-30,2017-12-31
A - 32367,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,212,22,0.4,3335,0002,0124,Plynas kirtimas,2017-06-30,2017-12-31
A - 32377,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,202,19,1.3,3335,0001,0011,Plynas kirtimas,2017-07-28,2017-12-31
A - 32377,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,202,27b,0.3,3335,0001,0011,Plynas kirtimas,2017-07-28,2017-12-31
A - 32377,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,202,33,0.4,3335,0001,0011,Plynas kirtimas,2017-07-28,2017-12-31
A - 32377,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,202,34,0.7,3335,0001,0011,Plynas kirtimas,2017-07-28,2017-12-31
A - 32379,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,320,30,0.2,3373,0010,0546,Plynas kirtimas,2017-08-21,2017-12-31
A - 32379,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,320,31,0.4,3373,0010,0546,Plynas kirtimas,2017-08-21,2017-12-31
A - 32385,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,726,25,0.4,3335,0001,0219,Plynas kirtimas,2017-09-08,2017-12-31
A - 32387,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,206,"34,35,46",1.5,3345,0003,0041,Plynas kirtimas,2017-09-27,2017-12-31
A - 32387,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,206,43,3.7,3345,0003,0041,Retinimas,2017-09-27,2017-12-31
A - 32387,Alytaus,Alytaus rajono kontroliuojama teritorija,privati,Alytaus miškų urėdija,Kalesnykų girininkija,206,46,0.3,3345,0003,0041,Valksmos retin.,2017-09-27,2017-12-31
