Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
A - 29534,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Padubysio girininkija,320,10,0.2,7215,0003,0142,Plynas sanitarinis kirtimas (PN),2016-09-02,2016-12-31
A - 29535,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Padubysio girininkija,312,19a,0.5,7225,0003,0202,Plynas sanitarinis kirtimas (PN),2016-09-12,2016-12-31
A - 29544,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Padubysio girininkija,8,25,0.7,7258,0001,0043,Plynas kirtimas,2016-11-03,2016-12-31
A - 29545,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Padubysio girininkija,66,"15a,24a",2.0,7240,0004,0153,Plynas kirtimas,2016-11-04,2016-12-31
A - 29545,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Padubysio girininkija,66,24c,0.5,7240,0004,0153,Plynas kirtimas,2016-11-04,2016-12-31
A - 29545,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Padubysio girininkija,66,24d,0.2,7240,0004,0153,Plynas kirtimas,2016-11-04,2016-12-31
A - 29548,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Padubysio girininkija,333,12,0.2,7240,0004,0165,Plynas kirtimas,2016-11-18,2016-12-31
A - 29549,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Padubysio girininkija,333,21,0.1,7240,0004,0165,Plynas kirtimas,2016-11-18,2016-12-31
A - 3786,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,21,21,0.4,0,0,0,Plynas kirtimas,2016-01-04,2016-12-31
A - 3786,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,21,22,0.4,0,0,0,Plynas kirtimas,2016-01-04,2016-12-31
A - 3786,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,4,3,1.4,0,0,0,Plynas kirtimas,2016-01-04,2016-12-31
A - 3786,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,4,4,0.4,0,0,0,Plynas kirtimas,2016-01-04,2016-12-31
A - 3786,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,8,"8,9",0.7,0,0,0,Plynas kirtimas,2016-01-04,2016-12-31
A - 8507,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,12,11,0.4,0,0,0,Plynas kirtimas,2016-02-09,2016-12-31
A - 8507,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,12,"14,17",1.8,0,0,0,Plynas kirtimas,2016-02-09,2016-12-31
A - 8510,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,25,29,0.3,0,0,0,Plynas sanitarinis kirtimas (PN),2016-02-19,2016-12-31
A - 8510,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,28,30,0.7,0,0,0,Plynas sanitarinis kirtimas (PN),2016-02-19,2016-12-31
A - 8520,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,52,"34,42",0.9,0,0,0,Plynas kirtimas,2016-05-24,2016-12-31
A - 8520,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,52,"34,42",1.3,0,0,0,Plynas kirtimas,2016-05-24,2016-12-31
A - 8520,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,52,35,0.8,0,0,0,Plynas kirtimas,2016-05-24,2016-12-31
A - 8530,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,8,3,1.5,0,0,0,Plynas kirtimas,2016-06-16,2016-12-31
A - 8540,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,54,37,0.1,0,0,0,Atvejinis kirtimas,2016-08-02,2016-12-31
A - 8540,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,54,37,0.4,0,0,0,Plynas kirtimas,2016-08-02,2016-12-31
A - 8540,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,54,38,0.6,0,0,0,Atvejinis kirtimas,2016-08-02,2016-12-31
A - 8540,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,54,43,0.2,0,0,0,Atvejinis kirtimas,2016-08-02,2016-12-31
A - 8540,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,54,44,0.1,0,0,0,Atvejinis kirtimas,2016-08-02,2016-12-31
A - 8540,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,54,45,0.4,0,0,0,Plynas kirtimas,2016-08-02,2016-12-31
A - 8540,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,54,54,0.6,0,0,0,Plynas kirtimas,2016-08-02,2016-12-31
A - 8901,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,3,31,2.1,0,0,0,Plynas kirtimas,2016-10-04,2016-12-31
A - 8908,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,12,31,0.2,0,0,0,Atvejinis kirtimas,2016-11-04,2016-12-31
A - 8908,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,12,"9,10",1.0,0,0,0,Atvejinis kirtimas,2016-11-04,2016-12-31
A - 8908,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,29,19,0.1,0,0,0,Atvejinis kirtimas,2016-11-04,2016-12-31
A - 8908,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,29,20,0.9,0,0,0,Atvejinis kirtimas,2016-11-04,2016-12-31
A - 8908,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,29,22,0.1,0,0,0,Atvejinis kirtimas,2016-11-04,2016-12-31
A - 8908,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,46,1,3.7,0,0,0,Atrankinis kirtimas,2016-11-04,2016-12-31
A - 8908,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,46,2,0.1,0,0,0,Atrankinis kirtimas,2016-11-04,2016-12-31
A - 8913,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Padubysio girininkija,12,15,0.3,0,0,0,Plynas kirtimas,2016-11-11,2016-12-31
A - 19346,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,131,"21b,24a",3.0,7278,0005,0011,Plynas kirtimas,2016-01-12,2016-12-31
A - 19350,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,21,3a,1.4,7243,0004,0017,Plynas kirtimas,2016-01-15,2016-12-31
A - 19350,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,21,"4a,9a",1.2,7243,0004,0017,Plynas kirtimas,2016-01-15,2016-12-31
A - 24270,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,514,15,0.4,7275,0003,0326,Plynas kirtimas,2016-03-01,2016-12-31
A - 24272,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,436,51,1.5,7268,0003,0184,Plynas kirtimas,2016-03-04,2016-12-31
A - 24272,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,436,52,1.1,7268,0003,0184,Plynas kirtimas,2016-03-04,2016-12-31
A - 24273,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,436,56a,1.3,7268,0003,0184,Plynas kirtimas,2016-03-04,2016-12-31
A - 24280,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,130,"16a,16b,17a",1.4,7278,0005,0247,Plynas kirtimas,2016-03-08,2016-12-31
A - 24281,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,130,"17b,18a,19a",1.2,7278,0005,0248,Plynas kirtimas,2016-03-08,2016-12-31
A - 24297,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,439,"4,6,8,9,12",1.5,7220,0001,0066,Plynas kirtimas,2016-04-15,2016-12-31
A - 24298,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,537,12,0.2,7208,0003,0087,Plynas kirtimas,2016-05-10,2016-12-31
A - 24298,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,537,15a,0.3,7208,0003,0087,Plynas kirtimas,2016-05-10,2016-12-31
A - 24298,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,537,9b,0.7,7208,0003,0087,Plynas kirtimas,2016-05-10,2016-12-31
A - 24299,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,537,"14,16",1.5,7208,0003,0087,Plynas kirtimas,2016-05-10,2016-12-31
A - 24299,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,539,1,0.3,7208,0003,0087,Plynas kirtimas,2016-05-10,2016-12-31
A - 29506,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,438,25,1.5,7220,0002,0107,Plynas kirtimas,2016-05-31,2016-12-31
A - 29511,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,437,"25,26",0.5,7220,0001,0067,Plynas kirtimas,2016-06-22,2016-12-31
A - 29512,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,44,"19a,24a,25,26a",2.1,7275,0002,0256,Plynas kirtimas,2016-06-27,2016-12-31
A - 29515,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,441,4,2.1,7220,0003,0399,Plynas kirtimas,2016-07-12,2016-12-31
A - 29515,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,441,7,0.3,7220,0003,0399,Plynas kirtimas,2016-07-12,2016-12-31
A - 29515,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,441,9,0.6,7220,0003,0399,Plynas kirtimas,2016-07-12,2016-12-31
A - 29524,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,42,"13a,17a,22a,29a",2.7,7275,0002,0245,Plynas kirtimas,2016-07-28,2016-12-31
A - 29531,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,451,22,1.4,7253,0003,0083,Plynas kirtimas,2016-08-19,2016-12-31
A - 29542,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,512,"9,10,15a",1.0,7208,0002,0178,Plynas sanitarinis kirtimas (PN),2016-10-11,2016-12-31
A - 30052,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,437,"26,27",0.6,7220,0001,0003,Plynas kirtimas,2016-11-24,2016-12-31
A - 30053,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,437,"26,27",0.6,7220,0001,0115,Plynas kirtimas,2016-11-24,2016-12-31
A - 30054,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,437,"26,27",0.6,7220,0001,0006,Plynas kirtimas,2016-11-24,2016-12-31
A - 30057,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,474,33,0.6,7243,0005,0098,Plynas kirtimas,2016-12-02,2017-12-31
A - 30059,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Paliepių girininkija,478,10,2.0,7235,0003,0117,Plynas kirtimas,2016-12-08,2017-12-31
A - 3790,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,34,14,1.8,0,0,0,Plynas kirtimas,2016-01-04,2016-12-31
A - 3790,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,34,32,0.8,0,0,0,Plynas kirtimas,2016-01-04,2016-12-31
A - 3796,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,13,1,2.0,0,0,0,Plynas kirtimas,2016-01-15,2016-12-31
A - 3796,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,13,27,0.2,0,0,0,Plynas kirtimas,2016-01-15,2016-12-31
A - 3796,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,13,4,1.9,0,0,0,Plynas kirtimas,2016-01-15,2016-12-31
A - 8513,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,15,49,0.2,0,0,0,Plynas kirtimas,2016-04-29,2016-12-31
A - 8513,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,15,50,0.9,0,0,0,Plynas kirtimas,2016-04-29,2016-12-31
A - 8513,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,25,16,1.2,0,0,0,Plynas kirtimas,2016-04-29,2016-12-31
A - 8521,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,34,14,3.1,0,0,0,Plynas kirtimas,2016-05-24,2016-12-31
A - 8526,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,34,12,0.5,0,0,0,Plynas kirtimas,2016-06-03,2016-12-31
A - 8526,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,34,13,1.5,0,0,0,Plynas kirtimas,2016-06-03,2016-12-31
A - 8534,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,11,3,0.9,0,0,0,Plynas kirtimas,2016-07-05,2016-12-31
A - 8534,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,119,17,1.9,0,0,0,Plynas kirtimas,2016-07-05,2016-12-31
A - 8534,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,119,2,1.3,0,0,0,Plynas kirtimas,2016-07-05,2016-12-31
A - 8534,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,119,4,0.3,0,0,0,Plynas kirtimas,2016-07-05,2016-12-31
A - 8534,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,7,"9,11",1.8,0,0,0,Plynas kirtimas,2016-07-05,2016-12-31
A - 8536,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,140,6,0.6,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-07-15,2016-12-31
A - 8541,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,127,33,1.3,0,0,0,Plynas kirtimas,2016-08-02,2016-12-31
A - 8541,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,127,38,0.3,0,0,0,Plynas kirtimas,2016-08-02,2016-12-31
A - 8541,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,127,40,1.4,0,0,0,Plynas kirtimas,2016-08-02,2016-12-31
A - 8541,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,29,10,0.6,0,0,0,Plynas kirtimas,2016-08-02,2016-12-31
A - 8541,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,29,"10,17",1.0,0,0,0,Plynas kirtimas,2016-08-02,2016-12-31
A - 8541,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,29,16,3.5,0,0,0,Plynas kirtimas,2016-08-02,2016-12-31
A - 8541,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,29,4,1.2,0,0,0,Plynas kirtimas,2016-08-02,2016-12-31
A - 8902,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,39,4,4.1,0,0,0,Atvejinis kirtimas,2016-10-04,2016-12-31
A - 8906,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,40,9,2.8,0,0,0,Plynas kirtimas,2016-10-18,2016-12-31
A - 8907,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,125,9,1.5,0,0,0,Atrankinis kirtimas,2016-10-28,2016-12-31
A - 8907,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,127,29,0.2,0,0,0,Atrankinis kirtimas,2016-10-28,2016-12-31
A - 8907,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,127,30,2.6,0,0,0,Atrankinis kirtimas,2016-10-28,2016-12-31
A - 8911,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,126,14,0.9,0,0,0,Atvejinis kirtimas,2016-11-08,2016-12-31
A - 8911,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,126,17,1.2,0,0,0,Atvejinis kirtimas,2016-11-08,2016-12-31
A - 8911,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,126,4,1.3,0,0,0,Atvejinis kirtimas,2016-11-08,2016-12-31
A - 8915,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,38,13,1.5,0,0,0,Plynas kirtimas,2016-11-11,2016-12-31
A - 8915,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,38,"21,25",2.0,0,0,0,Plynas kirtimas,2016-11-11,2016-12-31
A - 8915,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,38,24,0.1,0,0,0,Plynas kirtimas,2016-11-11,2016-12-31
A - 19342,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,21,"20,21",1.0,7268,0001,0138,Plynas kirtimas,2016-01-04,2016-12-31
A - 19342,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,21,"33,34",2.0,7268,0001,0138,Plynas kirtimas,2016-01-04,2016-12-31
A - 19343,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,423,"27,29",0.7,7205,0001,0130,Plynas kirtimas,2016-01-08,2016-12-31
A - 24258,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,57,14a,0.8,7283,0005,0064,Plynas kirtimas,2016-02-02,2016-12-31
A - 24258,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,57,7a,1.3,7283,0005,0064,Plynas kirtimas,2016-02-02,2016-12-31
A - 24260,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,357,15a,1.3,7285,0003,0138,Plynas kirtimas,2016-02-05,2016-12-31
A - 24261,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,423,4,0.4,7205,0001,0125,Plynas kirtimas,2016-02-05,2016-12-31
A - 24267,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,61,"35,35a",0.6,7283,0005,0047,Plynas kirtimas,2016-02-19,2016-12-31
A - 24271,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,424,"13,14",2.5,7205,0001,0282,Plynas kirtimas,2016-03-01,2016-12-31
A - 24279,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,423,24,0.5,7205,0001,0281,Plynas kirtimas,2016-03-08,2016-12-31
A - 24284,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,389,4,0.2,7228,0003,0154,Atrankinis kirtimas,2016-03-22,2016-12-31
A - 24284,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,389,4a,0.1,7228,0003,0154,Plynas kirtimas,2016-03-22,2016-12-31
A - 24284,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,389,4c,0.5,7228,0003,0154,Plynas kirtimas,2016-03-22,2016-12-31
A - 24286,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,378,"21a,21c",0.8,7283,0003,0050,Plynas kirtimas,2016-04-01,2016-12-31
